address_id,country,region,city,street,building_number,zip,parent_id
414,Hungary,Northern Great Plain,Nyíregyháza,Bethlen Gábor utca,0, ,407
415,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,0, ,407
416,Hungary,Northern Great Plain,Nyíregyháza,Kertvárosi utca,0, ,407
417,Hungary,Northern Great Plain,Nyíregyháza,Tavasz utca,0, ,407
418,Hungary,Transdanubia,,,0, ,371
419,Hungary,Transdanubia,Pécs,,0, ,418
420,Hungary,Transdanubia,Pécs,Király utca,0, ,419
421,Hungary,Transdanubia,Pécs,Ferencesek utcája,0, ,419
422,Hungary,Transdanubia,Pécs,Rákóczi út,0, ,419
423,Hungary,Transdanubia,Pécs,Jókai tér,0, ,419
424,Hungary,Transdanubia,Pécs,Citrom utca,0, ,419
425,Hungary,Transdanubia,Pécs,Munkácsy utca,0, ,419
426,Hungary,Transdanubia,Pécs,Hunyadi János utca,0, ,419
427,Hungary,Transdanubia,Pécs,Megyeri út,0, ,419
428,Hungary,Transdanubia,Pécs,Petőfi utca,0, ,419
429,Hungary,Transdanubia,Pécs,Tímár utca,0, ,419
430,Hungary,Transdanubia,Győr,,0, ,418
431,Hungary,Transdanubia,Győr,Baross Gábor út,0, ,430
432,Hungary,Transdanubia,Győr,Árpád út,0, ,430
433,Hungary,Transdanubia,Győr,Szent István út,0, ,430
434,Hungary,Transdanubia,Győr,Kálvária út,0, ,430
435,Hungary,Transdanubia,Győr,Kazinczy utca,0, ,430
436,Hungary,Transdanubia,Győr,Munkás utca,0, ,430
437,Hungary,Transdanubia,Győr,Virág utca,0, ,430
438,Hungary,Transdanubia,Győr,Révai Miklós utca,0, ,430
439,Hungary,Transdanubia,Győr,Teleki László utca,0, ,430
440,Hungary,Transdanubia,Győr,Puskás Tivadar utca,0, ,430
441,Germany,North Rhine-Westphalia,Cologne,Severinstraße,45, 50057,260
442,Ukraine,Lviv region,Drohobych,Stryiska St,2, 82022,55
443,Poland,Mazowieckie,Warsaw,Aleje Jerozolimskie,1, 01002,113
444,Poland,Dolnośląskie,Legnica,Jaworzyńska St,2, 59042,199
445,Germany,Berlin,Berlin,Potsdamer Straße,33, 10046,293
446,Germany,Bavaria,Augsburg,Karlstraße,44, 86067,249
447,Ukraine,Lviv region,Drohobych,Tobilevycha St,24, 82075,60
448,Germany,Bavaria,Augsburg,Bürgermeister-Fischer-Straße,29, 86056,248
449,Hungary,Transdanubia,Pécs,Hunyadi János utca,45, 76067,426
450,Ukraine,Lviv region,Lviv,Franko St,38, 79027,42
451,Germany,North Rhine-Westphalia,Bonn,Kaiserstraße,31, 53036,280
452,Germany,Bavaria,Munich,Fürstenrieder Straße,6, 800103,229
453,Ukraine,Odesa region,Odesa,Deribasivska St,32, 65006,76
454,Germany,North Rhine-Westphalia,Bonn,Oxfordstraße,38, 53027,279
455,Ukraine,Kyiv region,Kyiv,Ivana Franka St,23, 010105,14
456,Romania,Timiș,Lugoj,Strada Astalaș,8, 31033,364
457,Hungary,Transdanubia,Győr,Árpád út,4, 90013,432
458,Poland,Mazowieckie,Płock,Mazowiecka St,20,09085,145
459,Germany,Bavaria,Augsburg,Bahnhofstraße,16, 86015,244
460,Poland,Małopolskie,Kraków,Kazimierza Wielkiego St,15, 30044,153
461,Germany,Bavaria,Nuremberg,Karolinenstraße,23, 90015,233
462,Hungary,Central Hungary,Budapest,Október huszonharmadika utca,8, 10053,379
463,Romania,Cluj,Cluj-Napoca,Strada Moților,17, 40045,331
464,Ukraine,Odesa region,Izmail,Suvorova St,40, 68017,90
465,Romania,Cluj,Cluj-Napoca,Strada George Barițiu,2, 40082,335
466,Hungary,Transdanubia,Győr,Révai Miklós utca,15, 90074,438
467,Poland,Dolnośląskie,Jelenia Góra,Matejki St,23, 58085,214
468,Poland,Małopolskie,Tarnów,Klikowska St,29, 33066,167
469,Ukraine,Odesa region,Izmail,Myru St,19, 68055,94
470,Germany,Bavaria,Munich,Dachauer Straße,4, 80083,227
471,Poland,Mazowieckie,Radom,Traugutta St,20, 26025,128
472,Hungary,Northern Great Plain,Nyíregyháza,Kertvárosi utca,5, 44083,416
473,Poland,Małopolskie,Tarnów,Wałowa St,43, 33007,161
474,Ukraine,Odesa region,Izmail,Nezalezhnosti Ave,13, 68024,91
475,Germany,North Rhine-Westphalia,Cologne,Schildergasse,13, 50014,256
476,Hungary,Central Hungary,Budapest,Üllői út,22, 10085,382
477,Romania,Bucharest-Ilfov,Otopeni,Strada Tudor Vladimirescu,33, 07096,324
478,Germany,Bavaria,Nuremberg,Königstraße,15, 90004,232
479,Hungary,Northern Great Plain,Debrecen,Csapó utca,9, 40044,401
480,Ukraine,Odesa region,Izmail,Pushkina St,38, 68047,93
481,Ukraine,Kyiv region,Kyiv,Kharkivske Hwy,4, 01063,10
482,Ukraine,Kyiv region,Bila Tserkva,Pushkinska St,1, 09092,26
483,Hungary,Central Hungary,Szentendre,Petőfi Sándor utca,48, 20077,392
484,Poland,Mazowieckie,Warsaw,Marszałkowska St,5, 01013,114
485,Poland,Dolnośląskie,Wrocław,Legnicka St,3, 50042,188
486,Ukraine,Lviv region,Lviv,Levandivska St,26, 790116,51
487,Hungary,Transdanubia,Győr,Teleki László utca,48, 90087,439
488,Poland,Mazowieckie,Radom,Warszawska St,1, 26062,132
489,Germany,Bavaria,Munich,Kaufingerstraße,41, 80037,222
490,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,11, 44074,415
491,Hungary,Transdanubia,Pécs,Jókai tér,9, 76034,423
492,Poland,Mazowieckie,Warsaw,Aleje Jerozolimskie,11, 01004,113
493,Romania,Cluj,Turda,Strada Avram Iancu,18, 41035,341
494,Poland,Dolnośląskie,Jelenia Góra,Ogińskiego St,8, 58053,211
495,Poland,Mazowieckie,Warsaw,Nowy Świat,15, 01024,115
496,Ukraine,Odesa region,Izmail,Myru St,35, 68056,94
497,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Magheru,8, 01063,310
498,Germany,North Rhine-Westphalia,Düsseldorf,Immermannstraße,5, 40063,272
499,Romania,Bucharest-Ilfov,Otopeni,Strada Ștefan cel Mare,40, 07087,323
500,Hungary,Transdanubia,Győr,Kálvária út,46, 90037,434
501,Hungary,Transdanubia,Pécs,Jókai tér,24, 76035,423
502,Germany,North Rhine-Westphalia,Bonn,Kaiserstraße,43, 53037,280
503,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,14, 44074,415
504,Germany,Bavaria,Nuremberg,Färberstraße,34, 90036,235
505,Ukraine,Lviv region,Lviv,Levandivska St,3, 790112,51
506,Ukraine,Lviv region,Stryi,Horodotska St,33, 83056,69
507,Hungary,Central Hungary,Szentendre,Petőfi Sándor utca,17, 20075,392
508,Ukraine,Lviv region,Drohobych,Tobilevycha St,13, 82074,60
509,Ukraine,Lviv region,Lviv,Bandery St,5, 79033,43
510,Ukraine,Kyiv region,Bila Tserkva,Volodymyrska St,5, 09073,24
511,Ukraine,Lviv region,Stryi,Bohdana Khmelnytskoho St,37, 83097,73
512,Poland,Dolnośląskie,Wrocław,Świdnicka St,28, 50006,184
513,Hungary,Northern Great Plain,Debrecen,Böszörményi út,8, 40033,400
514,Hungary,Transdanubia,Pécs,Tímár utca,30, 76096,429
515,Poland,Dolnośląskie,Jelenia Góra,Konstytucji 3 Maja St,32, 58076,213
516,Germany,Bavaria,Munich,Theresienstraße,5, 80053,224
517,Poland,Mazowieckie,Płock,Mazowiecka St,31,09086,145
518,Romania,Cluj,Cluj-Napoca,Strada Universității,12, 40074,334
519,Ukraine,Lviv region,Drohobych,Lesi Ukrainky St,23, 82065,59
520,Romania,Cluj,Cluj-Napoca,Strada Moților,19, 40045,331
521,Ukraine,Odesa region,Izmail,Suvorova St,27, 68016,90
522,Germany,Bavaria,Nuremberg,Allersberger Straße,3, 90092,241
523,Germany,North Rhine-Westphalia,Cologne,Breite Straße,2, 50022,257
524,Poland,Małopolskie,Kraków,Grodzka St,48, 30017,150
525,Germany,Berlin,Berlin,Prenzlauer Allee,46, 100117,300
526,Romania,Cluj,Turda,Strada Gării,15, 41074,345
527,Ukraine,Lviv region,Lviv,Levandivska St,43, 790117,51
528,Poland,Dolnośląskie,Jelenia Góra,Piłsudskiego St,20, 58015,207
529,Poland,Dolnośląskie,Legnica,Dziennikarska St,18, 59095,204
530,Poland,Dolnośląskie,Wrocław,Robotnicza St,36, 50067,190
531,Poland,Małopolskie,Kraków,Karmelicka St,18, 30025,151
532,Germany,North Rhine-Westphalia,Bonn,Sternstraße,12, 53004,277
533,Poland,Dolnośląskie,Wrocław,Oławska St,30, 50026,186
534,Ukraine,Lviv region,Stryi,Shevchenka St,41, 83007,64
535,Poland,Mazowieckie,Płock,Kobylińskiego St,19,09015,138
536,Romania,Bucharest-Ilfov,Bucharest,Șoseaua Kiseleff,8, 01033,307
537,Poland,Dolnośląskie,Legnica,Chojnowska St,43, 59057,200
538,Ukraine,Odesa region,Chornomorsk,Stepova St,16, 69055,105
539,Romania,Bucharest-Ilfov,Bucharest,Calea Moșilor,22, 01025,306
540,Poland,Mazowieckie,Radom,Konstytucji 3 Maja St,12, 26084,134
541,Germany,Berlin,Berlin,Prenzlauer Allee,24, 100115,300
542,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,19, 07055,320
543,Romania,Bucharest-Ilfov,Otopeni,Strada Crinului,46, 07047,319
544,Hungary,Central Hungary,Szentendre,Duna korzó,28, 20026,387
545,Germany,Berlin,Berlin,Karl-Marx-Allee,23, 10035,292
546,Hungary,Transdanubia,Győr,Teleki László utca,45, 90087,439
547,Poland,Małopolskie,Nowy Sącz,Grottgera St,41, 34057,177
548,Hungary,Transdanubia,Pécs,Király utca,8, 76003,420
549,Germany,Bavaria,Nuremberg,Lorenzer Straße,19, 90055,237
550,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,11, 40004,266
551,Poland,Mazowieckie,Radom,Konstytucji 3 Maja St,4, 26083,134
552,Poland,Małopolskie,Nowy Sącz,Barska St,46, 34047,176
553,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,20, 40095,275
554,Poland,Mazowieckie,Radom,Moniuszki St,4, 26093,135
555,Germany,Berlin,Berlin,Kurfürstendamm,7, 10023,291
556,Poland,Dolnośląskie,Legnica,Pocztowa St,44, 59077,202
557,Germany,Bavaria,Nuremberg,Bahnhofstraße,38, 90047,236
558,Ukraine,Lviv region,Stryi,Chornovola St,4, 83063,70
559,Ukraine,Kyiv region,Irpin,Kyivska St,21, 08085,36
560,Hungary,Transdanubia,Győr,Árpád út,45, 90017,432
561,Romania,Timiș,Lugoj,Strada Astalaș,22, 31035,364
562,Romania,Timiș,Timișoara,Strada Iancu de Hunedoara,19, 30085,358
563,Ukraine,Kyiv region,Bila Tserkva,Pushkinska St,9, 09094,26
564,Poland,Mazowieckie,Radom,Okulickiego St,34, 26056,131
565,Poland,Dolnośląskie,Legnica,Chojnowska St,31, 59056,200
566,Ukraine,Lviv region,Stryi,Horodotska St,14, 83054,69
567,Poland,Małopolskie,Nowy Sącz,Barska St,21, 34045,176
568,Poland,Mazowieckie,Płock,Mostowa St,5,09073,144
569,Poland,Mazowieckie,Warsaw,Marszałkowska St,41, 01017,114
570,Germany,North Rhine-Westphalia,Düsseldorf,Ratinger Straße,7, 40093,275
571,Poland,Mazowieckie,Radom,25 Czerwca St,17, 26015,127
572,Hungary,Northern Great Plain,Debrecen,Böszörményi út,22, 40035,400
573,Ukraine,Lviv region,Drohobych,Stryiska St,48, 82027,55
574,Germany,North Rhine-Westphalia,Bonn,Sternstraße,45, 53007,277
575,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,38, 69037,103
576,Poland,Małopolskie,Nowy Sącz,Broniewskiego St,43, 34087,180
577,Poland,Mazowieckie,Warsaw,Krakowskie Przedmieście,47, 01037,116
578,Romania,Timiș,Lugoj,Strada Timișoarei,36, 31017,362
579,Ukraine,Kyiv region,Irpin,Tsentralnyi Park Ave,8, 08023,30
580,Ukraine,Odesa region,Odesa,Italiiska St,11, 650104,86
581,Poland,Mazowieckie,Warsaw,Marszałkowska St,18, 01015,114
582,Hungary,Central Hungary,Budapest,Bajcsy-Zsilinszky út,24, 10095,383
583,Ukraine,Kyiv region,Kyiv,Ivana Franka St,14, 010104,14
584,Ukraine,Lviv region,Stryi,Kopernyka St,38, 83037,67
585,Germany,North Rhine-Westphalia,Bonn,Berliner Freiheit,41, 53057,282
586,Poland,Małopolskie,Tarnów,Mościckiego Ave,26, 33076,168
587,Ukraine,Kyiv region,Bila Tserkva,Levantovych St,28, 09026,19
588,Romania,Cluj,Cluj-Napoca,Strada Memorandumului,15, 40024,329
589,Ukraine,Lviv region,Stryi,Chornovola St,7, 83063,70
590,Germany,Bavaria,Nuremberg,Jakobsplatz,2, 90062,238
591,Romania,Cluj,Turda,Strada Constructorilor,33, 41056,343
592,Germany,Bavaria,Munich,Ludwigstraße,46, 80017,220
593,Poland,Mazowieckie,Radom,Żeromskiego St,42, 26007,126
594,Hungary,Transdanubia,Győr,Kálvária út,4, 90033,434
595,Ukraine,Lviv region,Lviv,Svobody Ave,26, 79006,40
596,Ukraine,Lviv region,Lviv,Lychakivska St,2, 79062,46
597,Ukraine,Kyiv region,Irpin,Kurdyumova St,37, 08097,37
598,Romania,Cluj,Cluj-Napoca,Strada Dorobanților,43, 40097,336
599,Poland,Małopolskie,Kraków,Basztowa St,38, 30087,157
600,Poland,Małopolskie,Nowy Sącz,Lwowska St,43, 34027,174
601,Romania,Cluj,Turda,Strada Avram Iancu,15, 41034,341
602,Romania,Cluj,Turda,Strada Trandafirilor,7, 41083,346
603,Romania,Timiș,Lugoj,Strada Avram Iancu,29, 31066,367
604,Ukraine,Kyiv region,Kyiv,Dmytrivska St,17, 01075,11
605,Germany,Berlin,Berlin,Leipziger Straße,31, 10056,294
606,Ukraine,Lviv region,Drohobych,Shevchenka St,31, 82006,53
607,Romania,Timiș,Lugoj,Strada Caransebeșului,39, 31007,361
608,Germany,North Rhine-Westphalia,Cologne,Hohe Straße,38, 50007,255
609,Poland,Małopolskie,Tarnów,Klikowska St,24, 33065,167
610,Poland,Dolnośląskie,Wrocław,Oławska St,7, 50023,186
611,Poland,Dolnośląskie,Legnica,Dziennikarska St,44, 59097,204
612,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Timișoara,33, 01096,313
613,Poland,Dolnośląskie,Jelenia Góra,Wolności St,31, 58046,210
614,Ukraine,Odesa region,Odesa,Bunina St,46, 650117,87
615,Ukraine,Lviv region,Lviv,Levandivska St,5, 790113,51
616,Poland,Małopolskie,Kraków,Karmelicka St,32, 30026,151
617,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,18, 10025,376
618,Germany,North Rhine-Westphalia,Bonn,Sternstraße,43, 53007,277
619,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,25, 44076,415
620,Germany,Bavaria,Augsburg,Karlstraße,49, 86068,249
621,Germany,Bavaria,Nuremberg,Plobenhofstraße,10, 90084,240
622,Poland,Mazowieckie,Radom,Warszawska St,25, 26066,132
623,Poland,Mazowieckie,Płock,Mazowiecka St,43,09087,145
624,Poland,Małopolskie,Kraków,Dietla St,42, 30067,155
625,Poland,Małopolskie,Kraków,Kazimierza Wielkiego St,18, 30045,153
626,Ukraine,Kyiv region,Bila Tserkva,Oleksandriiska St,4, 09033,20
627,Romania,Timiș,Timișoara,Strada Alba Iulia,31, 30026,352
628,Germany,Bavaria,Augsburg,Ulmer Straße,18, 86035,246
629,Poland,Małopolskie,Kraków,Szewska St,30, 30036,152
630,Poland,Mazowieckie,Warsaw,Puławska St,4, 01043,117
631,Germany,North Rhine-Westphalia,Bonn,Sternstraße,31, 53006,277
632,Romania,Cluj,Turda,Strada Zambilelor,15, 41094,347
633,Ukraine,Odesa region,Izmail,Lermontova St,11, 68074,96
634,Germany,Berlin,Berlin,Greifswalder Straße,16, 10095,298
635,Germany,Bavaria,Augsburg,Karlstraße,9, 86064,249
636,Poland,Mazowieckie,Radom,Traugutta St,49, 26028,128
637,Poland,Mazowieckie,Płock,Armii Krajowej St,36,09027,139
638,Poland,Dolnośląskie,Jelenia Góra,Matejki St,35, 58086,214
639,Romania,Cluj,Turda,Strada Republicii,44, 41007,338
640,Hungary,Northern Great Plain,Debrecen,Arany János utca,47, 40067,403
641,Ukraine,Kyiv region,Irpin,Sadova St,7, 08073,35
642,Ukraine,Odesa region,Odesa,Deribasivska St,18, 65005,76
643,Germany,North Rhine-Westphalia,Düsseldorf,Bolkerstraße,49, 40038,269
644,Poland,Mazowieckie,Warsaw,Koszykowa St,31, 010106,123
645,Romania,Bucharest-Ilfov,Bucharest,Calea Moșilor,41, 01027,306
646,Poland,Małopolskie,Kraków,Długa St,42, 30077,156
647,Ukraine,Odesa region,Chornomorsk,Kyivska St,46, 69087,108
648,Romania,Bucharest-Ilfov,Bucharest,Șoseaua Pantelimon,43, 01087,312
649,Hungary,Northern Great Plain,Nyíregyháza,Bercsényi utca,3, 44072,415
650,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Unirii,37, 01017,305
651,Ukraine,Lviv region,Drohobych,Stepana Bandery St,40, 82017,54
652,Ukraine,Kyiv region,Kyiv,Peremohy Ave,49, 01038,7
653,Romania,Cluj,Turda,Strada Gheorghe Doja,32, 41026,340
654,Ukraine,Lviv region,Drohobych,Mazepy St,6, 82033,56
655,Hungary,Northern Great Plain,Nyíregyháza,Hősök tere,16, 44035,411
656,Romania,Bucharest-Ilfov,Otopeni,Strada Libertății,19, 07035,318
657,Germany,Bavaria,Nuremberg,Breite Gasse,9, 90024,234
658,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,15, 69034,103
659,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,7, 07053,320
660,Poland,Małopolskie,Tarnów,Szujskiego St,23, 33055,166
661,Romania,Timiș,Timișoara,Strada Gheorghe Lazăr,42, 30047,354
662,Germany,Berlin,Berlin,Karl-Marx-Allee,27, 10036,292
663,Ukraine,Kyiv region,Kyiv,Velyka Vasylkivska St,30, 01016,5
664,Germany,North Rhine-Westphalia,Bonn,Kaiserstraße,14, 53034,280
665,Ukraine,Lviv region,Lviv,Bandery St,33, 79036,43
666,Hungary,Transdanubia,Pécs,Király utca,20, 76005,420
667,Hungary,Central Hungary,Szentendre,Ady Endre utca,37, 20097,394
668,Romania,Bucharest-Ilfov,Otopeni,Calea Bucureștilor,23, 07005,315
669,Hungary,Transdanubia,Pécs,Tímár utca,18, 76095,429
670,Germany,North Rhine-Westphalia,Düsseldorf,Flinger Straße,40, 40027,268
671,Germany,Bavaria,Munich,Dachauer Straße,7, 80083,227
672,Ukraine,Odesa region,Izmail,Pushkina St,29, 68046,93
673,Hungary,Central Hungary,Budapest,Nagykörút,3, 10072,381
674,Romania,Cluj,Turda,Strada Libertății,44, 41017,339
675,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Magheru,12, 01064,310
676,Ukraine,Lviv region,Drohobych,Stepana Bandery St,23, 82015,54
677,Poland,Dolnośląskie,Jelenia Góra,Konstytucji 3 Maja St,35, 58076,213
678,Germany,Bavaria,Munich,Sendlinger Straße,8, 80043,223
679,Ukraine,Odesa region,Odesa,Italiiska St,45, 650107,86
680,Poland,Dolnośląskie,Wrocław,Świdnicka St,26, 50006,184
681,Hungary,Northern Great Plain,Nyíregyháza,Bethlen Gábor utca,22, 44065,414
682,Poland,Dolnośląskie,Jelenia Góra,Wolności St,19, 58045,210
683,Germany,Bavaria,Augsburg,Bürgermeister-Fischer-Straße,35, 86056,248
684,Hungary,Northern Great Plain,Nyíregyháza,Dózsa György utca,22, 44015,409
685,Germany,Bavaria,Munich,Dachauer Straße,48, 80087,227
686,Ukraine,Lviv region,Lviv,Stryiska St,1, 790102,50
687,Ukraine,Odesa region,Izmail,Bohdana Khmelnytskoho St,21, 68095,98
688,Ukraine,Kyiv region,Kyiv,Saksahanskoho St,21, 01025,6
689,Germany,Berlin,Berlin,Oranienburger Straße,5, 10063,295
690,Germany,Bavaria,Munich,Kaufingerstraße,12, 80034,222
691,Poland,Dolnośląskie,Legnica,Jaworzyńska St,9, 59044,199
692,Germany,Bavaria,Munich,Kaufingerstraße,36, 80037,222
693,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,48, 20017,386
694,Hungary,Transdanubia,Pécs,Ferencesek utcája,20, 76015,421
695,Ukraine,Lviv region,Drohobych,Shevchenka St,6, 82003,53
696,Poland,Mazowieckie,Radom,Moniuszki St,24, 26095,135
697,Poland,Dolnośląskie,Wrocław,Nowowiejska St,7, 50093,193
698,Germany,Bavaria,Augsburg,Maximilianstraße,24, 86005,243
699,Germany,North Rhine-Westphalia,Düsseldorf,Neustraße,20, 40085,274
700,Poland,Dolnośląskie,Legnica,Pocztowa St,15, 59074,202
701,Ukraine,Lviv region,Stryi,Kopernyka St,25, 83036,67
702,Hungary,Northern Great Plain,Debrecen,Béke utca,18, 40075,404
703,Romania,Cluj,Turda,Strada Trandafirilor,44, 41087,346
704,Ukraine,Kyiv region,Irpin,Kyivska St,33, 08086,36
705,Hungary,Northern Great Plain,Debrecen,Csapó utca,11, 40044,401
706,Poland,Dolnośląskie,Wrocław,Grabiszyńska St,42, 50077,191
707,Poland,Małopolskie,Nowy Sącz,Sobieskiego St,25, 34036,175
708,Hungary,Central Hungary,Szentendre,Kossuth Lajos utca,1, 20042,389
709,Poland,Małopolskie,Kraków,Karmelicka St,42, 30027,151
710,Germany,North Rhine-Westphalia,Bonn,Wilhelmstraße,36, 53087,285
711,Germany,North Rhine-Westphalia,Bonn,Berliner Freiheit,20, 53055,282
712,Germany,Bavaria,Munich,Brienner Straße,8, 80063,225
713,Germany,North Rhine-Westphalia,Cologne,Breite Straße,3, 50022,257
714,Poland,Mazowieckie,Warsaw,Tamka St,34, 01056,118
715,Poland,Mazowieckie,Płock,Żyzna St,29,09096,146
716,Romania,Timiș,Timișoara,Piața Victoriei,39, 30007,350
717,Ukraine,Odesa region,Chornomorsk,Sportyvna St,41, 69097,109
718,Poland,Mazowieckie,Radom,Okulickiego St,17, 26055,131
719,Poland,Mazowieckie,Warsaw,Świętokrzyska St,16, 01065,119
720,Ukraine,Kyiv region,Irpin,Pushkinska St,47, 08067,34
721,Poland,Małopolskie,Nowy Sącz,Sobieskiego St,45, 34037,175
722,Ukraine,Odesa region,Chornomorsk,Nezalezhnosti St,1, 69032,103
723,Poland,Małopolskie,Nowy Sącz,Sobieskiego St,34, 34036,175
724,Poland,Małopolskie,Kraków,Świętego Tomasza St,17, 300105,159
725,Romania,Bucharest-Ilfov,Bucharest,Bulevardul Magheru,49, 01068,310
726,Poland,Mazowieckie,Radom,Traugutta St,25, 26026,128
727,Poland,Mazowieckie,Płock,Tumska St,13,09004,137
728,Germany,North Rhine-Westphalia,Bonn,Friedensplatz,6, 53013,278
729,Poland,Małopolskie,Nowy Sącz,Grottgera St,28, 34056,177
730,Germany,North Rhine-Westphalia,Bonn,Wilhelmstraße,3, 53082,285
731,Germany,Berlin,Berlin,Invalidenstraße,43, 10077,296
732,Germany,North Rhine-Westphalia,Düsseldorf,Bolkerstraße,17, 40035,269
733,Hungary,Transdanubia,Pécs,Petőfi utca,29, 76086,428
734,Ukraine,Odesa region,Chornomorsk,Heroiv Stalingrada St,33, 69026,102
735,Poland,Mazowieckie,Warsaw,Puławska St,27, 01046,117
736,Romania,Cluj,Cluj-Napoca,Strada Universității,10, 40074,334
737,Ukraine,Lviv region,Stryi,Olesia Honchara St,28, 83026,66
738,Germany,Bavaria,Augsburg,Maximilianstraße,37, 86007,243
739,Poland,Mazowieckie,Radom,Focha St,4, 26033,129
740,Poland,Dolnośląskie,Jelenia Góra,Pijarska St,34, 58096,215
741,Hungary,Central Hungary,Budapest,Nagykörút,31, 10076,381
742,Hungary,Central Hungary,Budapest,Kossuth Lajos utca,6, 10023,376
743,Ukraine,Lviv region,Stryi,Stepana Bandery St,34, 83046,68
744,Poland,Mazowieckie,Warsaw,Marszałkowska St,11, 01014,114
745,Germany,Bavaria,Augsburg,Jakoberstraße,34, 86046,247
746,Germany,North Rhine-Westphalia,Bonn,Wilhelmstraße,37, 53087,285
747,Poland,Dolnośląskie,Wrocław,Krupnicza St,41, 50057,189
748,Ukraine,Odesa region,Chornomorsk,Industrialna St,36, 69067,106
749,Poland,Małopolskie,Tarnów,Mościckiego Ave,5, 33073,168
750,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Eminescu,48, 07057,320
751,Germany,Bavaria,Munich,Leopoldstraße,30, 80006,219
752,Poland,Małopolskie,Nowy Sącz,Długosza St,49, 34018,173
753,Romania,Cluj,Turda,Strada Gării,43, 41077,345
754,Romania,Cluj,Cluj-Napoca,Strada Moților,47, 40047,331
755,Romania,Bucharest-Ilfov,Otopeni,Strada Mihai Viteazul,18, 07075,322
756,Hungary,Central Hungary,Szentendre,Dumtsa Jenő utca,5, 20013,386
757,Poland,Małopolskie,Nowy Sącz,Broniewskiego St,29, 34086,180
758,Ukraine,Kyiv region,Irpin,Pushkinska St,41, 08067,34
759,Romania,Timiș,Timișoara,Strada Arieș,15, 30074,357
760,Poland,Małopolskie,Kraków,Basztowa St,35, 30086,157
761,Hungary,Central Hungary,Budapest,Nagykörút,6, 10073,381
762,Germany,North Rhine-Westphalia,Düsseldorf,Königsallee,5, 40003,266
763,Poland,Dolnośląskie,Legnica,Nowa St,11, 59084,203
764,Romania,Timiș,Lugoj,Strada Ion Creangă,1, 31092,370
765,Romania,Timiș,Timișoara,Bulevardul Republicii,42, 30037,353
766,Germany,Bavaria,Nuremberg,Breite Gasse,20, 90025,234
