wh_id,product_id,supplier_id,price,procurement,markup,sales_price,stock_quantity
554,2632,2,223.46,0.42,0.25,279.32,22
555,2632,8,218.24,0.41,0.25,272.8,10
556,2632,5,222.16,0.12,0.25,277.7,59
557,2632,1,227.38,0.43,0.25,284.23,49
558,741,1,75.27,0.45,0.25,94.09,51
559,741,3,74.82,0.11,0.25,93.52,60
560,741,5,73.45,0.11,0.25,91.81,46
561,741,8,81.2,0.4,0.25,101.5,21
562,741,4,74.82,0.32,0.25,93.52,83
563,741,7,74.36,0.4,0.25,92.95,42
564,2983,5,249.64,0.1,0.25,312.05,15
565,2983,7,272.19,0.43,0.25,340.24,64
566,2983,8,280.24,0.41,0.25,350.3,24
567,2983,9,262.53,0.41,0.25,328.16,89
568,2861,5,207.29,0.14,0.25,259.11,17
569,2861,2,212.05,0.45,0.25,265.06,77
570,2861,10,189.42,0.36,0.25,236.77,62
571,2861,6,206.09,0.34,0.25,257.61,70
572,2861,7,215.63,0.5,0.25,269.54,59
573,2861,9,192.99,0.34,0.25,241.24,11
574,2962,7,99.19,0.36,0.25,123.99,63
575,2962,10,100.4,0.43,0.25,125.5,74
576,2962,4,103.44,0.47,0.25,129.3,58
577,5088,10,50.75,0.36,0.25,63.44,69
578,5088,1,56.25,0.45,0.25,70.31,13
579,5088,5,47.38,0.14,0.25,59.22,13
580,5088,2,48.61,0.38,0.25,60.76,37
581,1582,10,819.82,0.47,0.25,1024.78,49
582,1582,9,800.42,0.4,0.25,1000.52,88
583,1582,3,795.56,0.12,0.25,994.45,82
584,1582,2,761.61,0.34,0.25,952.01,15
585,4496,7,835.71,0.38,0.25,1044.64,43
586,4496,3,799.6,0.13,0.25,999.5,77
587,4496,8,923.41,0.45,0.25,1154.26,91
588,4496,2,892.46,0.46,0.25,1115.58,88
589,4547,10,472.91,0.31,0.25,591.14,24
590,4547,5,488.36,0.11,0.25,610.45,83
591,4547,2,516.18,0.43,0.25,645.22,74
592,4547,8,510.0,0.4,0.25,637.5,36
593,4547,4,516.18,0.36,0.25,645.22,67
594,4547,7,550.18,0.47,0.25,687.72,55
595,2758,8,141.9,0.37,0.25,177.38,90
596,2758,9,150.65,0.44,0.25,188.31,25
597,2758,2,149.78,0.48,0.25,187.22,59
598,730,8,67.62,0.44,0.25,84.52,19
599,730,6,62.76,0.32,0.25,78.45,95
600,730,10,68.43,0.38,0.25,85.54,48
601,3694,7,4058.05,0.37,0.25,5072.56,24
602,3694,10,4260.95,0.35,0.25,5326.19,11
603,3694,6,4413.13,0.46,0.25,5516.41,89
604,3694,4,4489.22,0.47,0.25,5611.52,75
605,3694,3,4210.22,0.13,0.25,5262.78,32
606,1252,1,69.92,0.44,0.25,87.4,25
607,1252,2,76.2,0.45,0.25,95.25,91
608,1252,3,69.92,0.12,0.25,87.4,33
609,1252,6,70.34,0.4,0.25,87.93,56
610,5362,4,664.9,0.48,0.25,831.12,78
611,5362,1,624.71,0.35,0.25,780.89,95
612,5362,3,632.02,0.15,0.25,790.02,11
613,5362,5,602.79,0.13,0.25,753.49,97
614,5362,2,635.67,0.39,0.25,794.59,38
615,3317,1,5749.33,0.36,0.25,7186.66,53
616,3317,3,5407.11,0.1,0.25,6758.89,44
617,3317,4,5920.44,0.35,0.25,7400.55,10
618,3317,8,5852.0,0.39,0.25,7315.0,53
619,3317,6,5817.77,0.41,0.25,7272.21,93
620,3317,5,5817.77,0.11,0.25,7272.21,29
621,5189,3,636.29,0.14,0.25,795.36,64
622,5189,2,621.58,0.43,0.25,776.98,23
623,5189,8,651.01,0.48,0.25,813.76,79
624,5189,10,617.9,0.31,0.25,772.38,86
625,5189,5,599.51,0.1,0.25,749.39,16
626,5189,1,592.16,0.37,0.25,740.2,96
627,599,5,82.44,0.15,0.25,103.05,27
628,599,8,88.71,0.33,0.25,110.89,44
629,599,9,92.36,0.41,0.25,115.45,46
630,599,7,90.79,0.4,0.25,113.49,60
631,599,1,89.23,0.32,0.25,111.54,36
632,278,3,273.74,0.15,0.25,342.18,62
633,278,7,294.27,0.42,0.25,367.84,19
634,278,9,309.67,0.45,0.25,387.09,85
635,278,1,301.12,0.42,0.25,376.4,71
636,4394,10,835.23,0.46,0.25,1044.04,30
637,4394,6,910.7,0.42,0.25,1138.38,68
638,4394,9,870.45,0.38,0.25,1088.06,97
639,2267,4,136.17,0.32,0.25,170.21,29
640,2267,2,143.16,0.44,0.25,178.95,54
641,2267,8,153.63,0.41,0.25,192.04,51
642,2267,3,135.3,0.12,0.25,169.12,34
643,2267,6,145.77,0.43,0.25,182.21,19
644,5018,5,266.52,0.12,0.25,333.15,25
645,5018,7,277.83,0.44,0.25,347.29,39
646,5018,9,253.6,0.32,0.25,317.0,25
647,5018,1,295.6,0.48,0.25,369.5,37
648,5018,6,293.98,0.43,0.25,367.48,34
649,5018,2,277.83,0.34,0.25,347.29,48
650,3261,2,2309.34,0.36,0.25,2886.68,55
651,3261,5,2338.21,0.15,0.25,2922.76,90
652,3261,1,2453.68,0.32,0.25,3067.1,16
653,3261,7,2410.38,0.31,0.25,3012.98,73
654,3261,10,2338.21,0.31,0.25,2922.76,47
655,3261,8,2554.71,0.48,0.25,3193.39,62
656,303,8,133.3,0.36,0.25,166.62,93
657,303,10,121.87,0.39,0.25,152.34,90
658,303,7,128.73,0.4,0.25,160.91,63
659,303,5,116.54,0.11,0.25,145.68,42
660,303,3,129.49,0.13,0.25,161.86,75
661,303,2,127.2,0.4,0.25,159.0,10
662,2441,10,63.52,0.43,0.25,79.4,27
663,2441,9,60.26,0.44,0.25,75.32,37
664,2441,2,56.63,0.33,0.25,70.79,38
665,2441,3,62.8,0.13,0.25,78.5,92
666,2441,7,63.89,0.43,0.25,79.86,43
667,4054,10,157.67,0.45,0.25,197.09,75
668,4054,8,160.42,0.4,0.25,200.52,73
669,4054,9,167.76,0.48,0.25,209.7,14
670,678,1,25.12,0.4,0.25,31.4,49
671,678,2,26.14,0.4,0.25,32.67,59
672,678,9,25.41,0.37,0.25,31.76,79
673,678,3,24.1,0.11,0.25,30.12,27
674,678,8,25.12,0.35,0.25,31.4,78
675,317,10,108.16,0.41,0.25,135.2,60
676,317,8,112.77,0.43,0.25,140.96,89
677,317,4,114.09,0.44,0.25,142.61,58
678,317,7,117.39,0.41,0.25,146.74,28
679,317,6,115.41,0.41,0.25,144.26,58
680,882,1,277.56,0.46,0.25,346.95,56
681,882,3,238.34,0.12,0.25,297.92,62
682,882,7,238.34,0.34,0.25,297.92,22
683,882,2,259.46,0.43,0.25,324.32,26
684,882,5,244.38,0.14,0.25,305.48,38
685,663,2,9.84,0.49,0.25,12.3,36
686,663,9,8.55,0.32,0.25,10.69,60
687,663,10,8.78,0.35,0.25,10.98,82
688,663,6,9.5,0.38,0.25,11.88,23
689,2556,10,11.96,0.32,0.25,14.95,83
690,2556,9,12.18,0.33,0.25,15.22,53
691,2556,2,12.67,0.49,0.25,15.84,75
692,2556,8,13.24,0.48,0.25,16.55,72
693,2556,6,12.89,0.42,0.25,16.11,60
694,2556,4,12.32,0.4,0.25,15.4,36
695,1921,10,25.17,0.47,0.25,31.46,30
696,1921,7,21.75,0.39,0.25,27.19,63
697,1921,3,22.44,0.12,0.25,28.05,87
698,3870,7,347.57,0.35,0.25,434.46,90
699,3870,5,351.97,0.13,0.25,439.96,99
700,3870,8,367.37,0.33,0.25,459.21,100
701,465,9,276.23,0.44,0.25,345.29,95
702,465,7,286.27,0.39,0.25,357.84,70
703,465,5,282.92,0.11,0.25,353.65,59
704,465,1,271.2,0.32,0.25,339.0,18
705,465,2,306.36,0.44,0.25,382.95,10
706,465,6,257.81,0.33,0.25,322.26,63
707,4874,8,407.85,0.39,0.25,509.81,13
708,4874,9,400.43,0.37,0.25,500.54,26
709,4874,3,388.07,0.14,0.25,485.09,62
710,4874,5,385.6,0.11,0.25,482.0,100
711,595,1,45.94,0.42,0.25,57.42,43
712,595,3,41.85,0.13,0.25,52.31,81
713,595,10,42.87,0.42,0.25,53.59,19
714,595,9,39.3,0.32,0.25,49.12,33
715,595,8,43.89,0.39,0.25,54.86,51
716,595,7,43.89,0.35,0.25,54.86,34
717,3688,2,3640.35,0.47,0.25,4550.44,40
718,3688,4,3517.64,0.44,0.25,4397.05,54
719,3688,8,3497.19,0.35,0.25,4371.49,52
720,2688,3,283.47,0.13,0.25,354.34,92
721,2688,7,290.14,0.42,0.25,362.67,100
722,2688,1,283.47,0.45,0.25,354.34,68
723,2688,10,263.47,0.35,0.25,329.34,95
724,2688,6,285.14,0.4,0.25,356.42,96
725,2688,4,305.15,0.49,0.25,381.44,69
726,2410,1,17.25,0.38,0.25,21.56,31
727,2410,8,18.09,0.41,0.25,22.61,32
728,2410,10,19.36,0.45,0.25,24.2,57
729,2410,6,17.03,0.34,0.25,21.29,41
730,2070,3,6.7,0.11,0.25,8.38,14
731,2070,5,6.79,0.14,0.25,8.49,66
732,2070,8,7.83,0.49,0.25,9.79,98
733,2070,2,7.7,0.5,0.25,9.62,43
734,2070,9,7.53,0.43,0.25,9.41,67
735,161,8,999.44,0.33,0.25,1249.3,59
736,161,6,1098.76,0.49,0.25,1373.45,35
737,161,5,974.61,0.13,0.25,1218.26,65
738,161,1,1049.1,0.48,0.25,1311.38,89
739,161,2,1067.72,0.47,0.25,1334.65,58
740,3077,10,2482.26,0.35,0.25,3102.82,72
741,3077,1,2710.69,0.47,0.25,3388.36,46
742,3077,9,2649.78,0.41,0.25,3312.23,83
743,3077,3,2360.43,0.12,0.25,2950.54,77
744,3077,8,2573.63,0.44,0.25,3217.04,12
745,3077,5,2482.26,0.13,0.25,3102.82,54
746,1525,6,641.01,0.33,0.25,801.26,94
747,1525,4,672.86,0.47,0.25,841.08,37
748,1525,3,668.88,0.13,0.25,836.1,59
749,1055,1,29.85,0.46,0.25,37.31,38
750,1055,3,26.8,0.11,0.25,33.5,11
751,1055,8,27.98,0.38,0.25,34.98,60
752,1055,7,27.98,0.37,0.25,34.98,42
753,435,3,290.93,0.13,0.25,363.66,94
754,435,2,275.44,0.38,0.25,344.3,97
755,435,1,299.54,0.36,0.25,374.42,50
756,435,4,284.05,0.43,0.25,355.06,14
757,435,9,299.54,0.37,0.25,374.42,59
758,435,10,277.16,0.33,0.25,346.45,16
759,1821,1,30.42,0.48,0.25,38.03,91
760,1821,5,29.34,0.12,0.25,36.67,44
761,1821,10,30.42,0.36,0.25,38.03,59
762,1821,2,28.43,0.37,0.25,35.54,81
763,1821,6,30.24,0.31,0.25,37.8,84
764,1821,4,29.88,0.35,0.25,37.35,25
765,365,5,115.96,0.1,0.25,144.95,16
766,365,9,130.28,0.48,0.25,162.85,18
767,365,2,117.39,0.35,0.25,146.74,25
768,931,9,200.63,0.34,0.25,250.79,96
769,931,6,218.75,0.46,0.25,273.44,86
770,931,5,212.28,0.12,0.25,265.35,99
771,931,3,205.81,0.13,0.25,257.26,68
772,931,1,232.99,0.43,0.25,291.24,83
773,931,8,217.46,0.31,0.25,271.82,90
774,4164,8,1411.02,0.37,0.25,1763.78,17
775,4164,4,1454.57,0.39,0.25,1818.21,62
776,4164,6,1498.12,0.38,0.25,1872.65,13
777,4164,10,1480.7,0.31,0.25,1850.88,72
778,4164,9,1532.96,0.42,0.25,1916.2,66
779,4164,5,1445.86,0.11,0.25,1807.32,19
780,4270,9,2423.51,0.41,0.25,3029.39,20
781,4270,10,2151.2,0.37,0.25,2689.0,30
782,4270,4,2205.66,0.4,0.25,2757.08,73
783,4270,6,2164.82,0.35,0.25,2706.02,70
784,4270,8,2341.81,0.49,0.25,2927.26,11
785,927,4,192.95,0.36,0.25,241.19,66
786,927,8,187.37,0.41,0.25,234.21,29
787,927,9,173.99,0.34,0.25,217.49,34
788,1736,3,728.09,0.1,0.25,910.11,59
789,1736,9,687.64,0.31,0.25,859.55,53
790,1736,4,782.03,0.45,0.25,977.54,38
791,1736,5,705.62,0.13,0.25,882.02,36
792,1736,2,750.56,0.42,0.25,938.2,46
793,1736,7,782.03,0.38,0.25,977.54,63
794,3523,9,5289.5,0.34,0.25,6611.88,70
795,3523,6,5352.09,0.42,0.25,6690.11,41
796,3523,3,4882.61,0.13,0.25,6103.26,39
797,3523,2,5633.78,0.48,0.25,7042.22,81
798,3523,4,5852.88,0.49,0.25,7316.1,66
799,3523,5,4788.72,0.12,0.25,5985.9,58
800,1074,6,255.36,0.38,0.25,319.2,71
801,1074,8,245.26,0.49,0.25,306.58,25
802,1074,3,246.7,0.13,0.25,308.38,35
803,1074,2,236.6,0.3,0.25,295.75,35
804,1074,1,259.69,0.47,0.25,324.61,49
805,877,10,18.01,0.42,0.25,22.51,89
806,877,5,16.46,0.13,0.25,20.58,65
807,877,3,15.73,0.11,0.25,19.66,64
808,2114,6,25.32,0.36,0.25,31.65,31
809,2114,8,26.07,0.43,0.25,32.59,88
810,2114,1,25.17,0.36,0.25,31.46,17
811,4647,1,283.62,0.46,0.25,354.52,54
812,4647,8,267.51,0.33,0.25,334.39,12
813,4647,7,273.96,0.38,0.25,342.45,21
814,1559,10,771.5,0.43,0.25,964.38,79
815,1559,5,696.98,0.1,0.25,871.22,48
816,1559,4,696.98,0.32,0.25,871.22,83
817,1559,3,683.83,0.1,0.25,854.79,69
818,1559,2,802.18,0.46,0.25,1002.72,19
819,1559,1,753.96,0.49,0.25,942.45,66
820,3364,5,1761.03,0.13,0.25,2201.29,74
821,3364,10,1750.49,0.32,0.25,2188.11,39
822,3364,1,1919.21,0.42,0.25,2399.01,44
823,3557,9,5241.69,0.44,0.25,6552.11,100
824,3557,10,5183.77,0.44,0.25,6479.71,87
825,3557,8,4836.25,0.39,0.25,6045.31,40
826,3557,4,4662.5,0.36,0.25,5828.12,41
827,3548,8,7538.45,0.44,0.25,9423.06,37
828,3548,4,7494.62,0.33,0.25,9368.28,35
829,3548,6,7319.31,0.42,0.25,9149.14,55
830,3548,9,7582.28,0.43,0.25,9477.85,59
831,3548,3,6705.71,0.12,0.25,8382.14,37
832,3548,5,7056.34,0.15,0.25,8820.42,46
833,2000,5,8.11,0.14,0.25,10.14,48
834,2000,4,8.92,0.42,0.25,11.15,21
835,2000,6,8.62,0.33,0.25,10.77,27
836,2000,9,8.36,0.33,0.25,10.45,87
837,392,9,415.98,0.42,0.25,519.98,66
838,392,4,423.54,0.42,0.25,529.43,51
839,392,8,418.5,0.33,0.25,523.12,90
840,392,3,408.42,0.11,0.25,510.52,40
841,255,2,183.53,0.44,0.25,229.41,15
842,255,7,175.97,0.34,0.25,219.96,88
843,255,10,184.61,0.46,0.25,230.76,77
844,255,6,183.53,0.46,0.25,229.41,35
845,4364,10,560.66,0.47,0.25,700.82,72
846,4364,3,538.62,0.14,0.25,673.28,49
847,4364,1,554.36,0.44,0.25,692.95,42
848,4364,9,570.11,0.44,0.25,712.64,45
849,4364,7,541.77,0.34,0.25,677.21,13
850,4364,6,570.11,0.47,0.25,712.64,95
851,916,7,18.74,0.4,0.25,23.42,14
852,916,5,17.82,0.11,0.25,22.28,90
853,916,4,19.21,0.44,0.25,24.01,43
854,916,2,20.13,0.47,0.25,25.16,100
855,916,10,18.05,0.31,0.25,22.56,44
856,4569,10,668.5,0.43,0.25,835.62,77
857,4569,9,735.74,0.48,0.25,919.68,11
858,4569,1,668.5,0.46,0.25,835.62,37
859,4569,7,660.59,0.34,0.25,825.74,85
860,4569,3,660.59,0.12,0.25,825.74,53
861,207,9,705.92,0.34,0.25,882.4,54
862,207,6,766.92,0.41,0.25,958.65,91
863,207,5,714.63,0.15,0.25,893.29,95
864,207,7,736.42,0.39,0.25,920.52,75
865,207,1,692.84,0.31,0.25,866.05,68
866,1183,8,135.79,0.47,0.25,169.74,23
867,1183,3,132.56,0.12,0.25,165.7,78
868,1183,10,142.26,0.4,0.25,177.82,53
869,1183,5,126.09,0.12,0.25,157.61,31
870,1183,6,151.96,0.49,0.25,189.95,88
871,1183,1,143.88,0.48,0.25,179.85,88
872,4259,4,1482.29,0.47,0.25,1852.86,96
873,4259,1,1448.6,0.43,0.25,1810.75,72
874,4259,2,1398.07,0.43,0.25,1747.59,58
875,3713,8,1054.68,0.31,0.25,1318.35,93
876,3713,2,1015.85,0.34,0.25,1269.81,36
877,3713,6,1067.62,0.44,0.25,1334.52,42
878,3713,4,1190.55,0.5,0.25,1488.19,91
879,3713,9,1125.85,0.47,0.25,1407.31,53
880,3713,3,1022.32,0.13,0.25,1277.9,70
881,685,6,47.5,0.38,0.25,59.38,30
882,685,10,47.5,0.5,0.25,59.38,97
883,685,3,46.11,0.11,0.25,57.64,37
884,685,7,48.06,0.37,0.25,60.08,27
885,685,8,48.62,0.39,0.25,60.78,47
886,3515,10,4591.38,0.31,0.25,5739.22,70
887,3515,3,4760.39,0.13,0.25,5950.49,58
888,3515,6,4929.4,0.47,0.25,6161.75,45
889,3515,7,4647.72,0.36,0.25,5809.65,86
890,229,1,271.12,0.32,0.25,338.9,80
891,229,4,253.27,0.32,0.25,316.59,28
892,229,5,258.14,0.12,0.25,322.67,55
893,229,2,271.12,0.35,0.25,338.9,17
894,5317,1,433.61,0.39,0.25,542.01,27
895,5317,10,376.95,0.33,0.25,471.19,49
896,5317,8,406.51,0.33,0.25,508.14,23
897,5317,5,418.83,0.15,0.25,523.54,13
898,5317,9,408.97,0.37,0.25,511.21,66
899,2945,2,171.9,0.37,0.25,214.88,81
900,2945,6,162.08,0.37,0.25,202.6,36
901,2945,1,167.97,0.45,0.25,209.96,49
902,2945,9,167.97,0.32,0.25,209.96,89
903,2945,5,162.08,0.14,0.25,202.6,53
904,2360,3,142.0,0.14,0.25,177.5,24
905,2360,9,141.17,0.43,0.25,176.46,76
906,2360,7,145.32,0.36,0.25,181.65,51
907,2471,4,50.78,0.49,0.25,63.48,21
908,2471,6,47.36,0.32,0.25,59.2,80
909,2471,3,44.51,0.14,0.25,55.64,27
910,2237,2,133.78,0.32,0.25,167.22,50
911,2237,5,145.07,0.11,0.25,181.34,48
912,2237,6,147.68,0.42,0.25,184.6,82
913,2237,4,159.84,0.46,0.25,199.8,16
914,4262,4,2024.64,0.32,0.25,2530.8,46
915,4262,6,2072.84,0.5,0.25,2591.05,31
916,4262,9,2109.0,0.36,0.25,2636.25,20
917,4262,8,2072.84,0.47,0.25,2591.05,82
918,4262,2,2072.84,0.41,0.25,2591.05,100
919,4262,1,2048.74,0.44,0.25,2560.92,65
920,4300,8,711.64,0.41,0.25,889.55,32
921,4300,10,674.83,0.43,0.25,843.54,73
922,4300,5,654.38,0.14,0.25,817.98,80
923,4300,2,650.29,0.36,0.25,812.86,40
924,92,4,1418.74,0.48,0.25,1773.42,92
925,92,2,1340.79,0.37,0.25,1675.99,29
926,92,1,1270.63,0.35,0.25,1588.29,24
927,92,6,1457.72,0.48,0.25,1822.15,79
928,2615,8,325.34,0.47,0.25,406.67,94
929,2615,6,286.52,0.34,0.25,358.15,78
930,2615,3,316.09,0.13,0.25,395.11,73
931,2255,3,67.18,0.11,0.25,83.98,31
932,2255,8,70.4,0.37,0.25,88.0,33
933,2255,4,68.79,0.33,0.25,85.99,15
934,2255,7,63.16,0.37,0.25,78.95,35
935,2255,6,65.98,0.4,0.25,82.48,85
936,2255,5,61.15,0.11,0.25,76.44,31
937,2159,9,4.56,0.35,0.25,5.7,63
938,2159,8,4.59,0.4,0.25,5.74,18
939,2159,4,5.04,0.41,0.25,6.3,84
940,3864,6,1993.43,0.5,0.25,2491.79,44
941,3864,3,1878.2,0.13,0.25,2347.75,70
942,3864,2,1993.43,0.45,0.25,2491.79,45
943,3864,10,2097.13,0.46,0.25,2621.41,93
944,2426,2,110.18,0.39,0.25,137.73,49
945,2426,4,112.75,0.43,0.25,140.94,44
946,2426,1,111.46,0.48,0.25,139.32,53
947,16,8,2138.27,0.49,0.25,2672.84,53
948,16,5,1991.65,0.14,0.25,2489.56,52
949,16,9,2248.24,0.48,0.25,2810.3,34
950,1088,3,93.86,0.11,0.25,117.32,41
951,1088,2,92.74,0.32,0.25,115.92,68
952,1088,5,87.72,0.12,0.25,109.65,11
953,551,7,84.31,0.45,0.25,105.39,42
954,551,6,79.24,0.42,0.25,99.05,78
955,551,5,76.02,0.13,0.25,95.02,23
956,4281,2,912.88,0.46,0.25,1141.1,53
957,4281,3,843.07,0.1,0.25,1053.84,17
958,4281,8,875.29,0.37,0.25,1094.11,63
959,4281,4,891.4,0.31,0.25,1114.25,50
960,4281,5,907.51,0.11,0.25,1134.39,84
961,4281,10,939.73,0.39,0.25,1174.66,78
962,1204,7,101.19,0.36,0.25,126.49,23
963,1204,5,101.19,0.14,0.25,126.49,63
964,1204,4,99.37,0.38,0.25,124.21,22
965,1204,1,99.37,0.39,0.25,124.21,18
966,1204,2,99.97,0.32,0.25,124.96,48
967,1204,10,106.64,0.39,0.25,133.3,21
968,4464,8,2063.23,0.48,0.25,2579.04,31
969,4464,7,1994.46,0.35,0.25,2493.07,29
970,4464,4,1811.06,0.33,0.25,2263.82,49
971,4464,3,1788.13,0.11,0.25,2235.16,62
972,2375,7,95.22,0.42,0.25,119.02,80
973,2375,8,92.51,0.48,0.25,115.64,25
974,2375,10,99.0,0.46,0.25,123.75,14
975,2375,9,97.38,0.42,0.25,121.72,31
976,2291,5,168.44,0.13,0.25,210.55,55
977,2291,3,158.35,0.13,0.25,197.94,86
978,2291,8,179.53,0.45,0.25,224.41,54
979,2291,6,159.36,0.31,0.25,199.2,56
980,3563,1,7538.67,0.34,0.25,9423.34,95
981,3563,5,7188.04,0.12,0.25,8985.05,75
982,3563,7,7100.38,0.31,0.25,8875.48,53
983,3563,3,7319.53,0.13,0.25,9149.41,42
984,3563,6,7012.72,0.4,0.25,8765.9,67
985,5197,3,205.58,0.13,0.25,256.98,17
986,5197,10,230.62,0.49,0.25,288.27,61
987,5197,1,218.75,0.39,0.25,273.44,46
988,5197,8,221.39,0.39,0.25,276.74,60
989,5197,9,212.17,0.33,0.25,265.21,86
990,1480,1,144.67,0.34,0.25,180.84,88
991,1480,4,144.67,0.47,0.25,180.84,15
992,1480,8,141.28,0.34,0.25,176.6,63
993,1398,4,103.57,0.49,0.25,129.46,25
994,1398,7,108.2,0.49,0.25,135.25,46
995,1398,9,107.04,0.5,0.25,133.8,81
996,2892,4,175.32,0.34,0.25,219.15,98
997,2892,3,162.49,0.12,0.25,203.11,100
998,2892,6,188.14,0.42,0.25,235.18,17
999,2892,9,178.52,0.43,0.25,223.15,65
1000,2892,1,182.8,0.41,0.25,228.5,11
1001,2892,7,176.39,0.32,0.25,220.49,96
1002,3224,2,7607.23,0.45,0.25,9509.04,84
1003,3224,4,7695.17,0.45,0.25,9618.96,17
1004,3224,9,7475.31,0.48,0.25,9344.14,100
1005,3224,7,7607.23,0.49,0.25,9509.04,26
1006,3224,1,7519.28,0.46,0.25,9399.1,65
1007,868,7,88.15,0.38,0.25,110.19,45
1008,868,8,94.34,0.44,0.25,117.93,15
1009,868,9,93.82,0.43,0.25,117.28,57
1010,868,4,81.96,0.38,0.25,102.45,80
1011,868,1,86.09,0.41,0.25,107.61,29
1012,868,10,84.03,0.38,0.25,105.04,76
1013,3957,6,1111.04,0.31,0.25,1388.8,99
1014,3957,10,1173.54,0.35,0.25,1466.92,78
1015,3957,7,1222.14,0.45,0.25,1527.68,22
1016,3957,1,1284.64,0.47,0.25,1605.8,86
1017,3957,5,1090.21,0.12,0.25,1362.76,10
1018,3957,2,1277.7,0.47,0.25,1597.12,62
1019,1720,8,454.87,0.39,0.25,568.59,53
1020,1720,7,460.42,0.4,0.25,575.52,44
1021,1720,5,463.19,0.14,0.25,578.99,43
1022,1720,4,493.7,0.46,0.25,617.12,72
1023,1720,10,490.93,0.46,0.25,613.66,97
1024,1429,8,10.07,0.43,0.25,12.59,15
1025,1429,10,10.37,0.39,0.25,12.96,72
1026,1429,6,10.25,0.38,0.25,12.81,76
1027,3417,4,2623.81,0.44,0.25,3279.76,45
1028,3417,10,2580.08,0.45,0.25,3225.1,53
1029,3417,5,2405.16,0.12,0.25,3006.45,83
1030,387,10,343.56,0.33,0.25,429.45,15
1031,387,1,341.52,0.34,0.25,426.9,48
1032,387,3,321.06,0.13,0.25,401.32,83
1033,387,7,335.38,0.34,0.25,419.22,55
1034,387,4,325.16,0.31,0.25,406.45,34
1035,387,5,345.6,0.12,0.25,432.0,86
1036,1064,10,74.51,0.4,0.25,93.14,40
1037,1064,2,73.2,0.44,0.25,91.5,66
1038,1064,8,78.46,0.44,0.25,98.07,99
1039,1572,5,57.05,0.12,0.25,71.31,13
1040,1572,3,63.23,0.15,0.25,79.04,41
1041,1572,10,66.87,0.48,0.25,83.59,14
1042,3856,9,1706.1,0.34,0.25,2132.62,25
1043,3856,4,1844.72,0.49,0.25,2305.9,24
1044,3856,7,1706.1,0.3,0.25,2132.62,63
1045,640,2,75.37,0.33,0.25,94.21,89
1046,640,5,72.17,0.12,0.25,90.21,45
1047,640,10,76.74,0.32,0.25,95.92,57
1048,640,1,76.74,0.37,0.25,95.92,40
1049,5052,9,35.08,0.38,0.25,43.85,85
1050,5052,1,32.45,0.38,0.25,40.56,77
1051,5052,10,34.27,0.4,0.25,42.84,23
1052,5052,7,33.66,0.42,0.25,42.08,59
1053,5052,2,37.52,0.46,0.25,46.9,94
1054,5052,6,34.27,0.47,0.25,42.84,76
1055,2844,1,75.27,0.4,0.25,94.09,77
1056,2844,7,68.12,0.36,0.25,85.15,87
1057,2844,8,68.54,0.3,0.25,85.68,94
1058,2844,6,71.91,0.32,0.25,89.89,47
1059,2844,3,65.6,0.13,0.25,82.0,46
1060,2465,9,65.13,0.31,0.25,81.41,42
1061,2465,5,61.18,0.13,0.25,76.47,91
1062,2465,10,70.26,0.42,0.25,87.82,13
1063,2465,7,74.2,0.48,0.25,92.75,25
1064,395,9,104.32,0.31,0.25,130.4,18
1065,395,10,115.47,0.49,0.25,144.34,14
1066,395,6,103.66,0.38,0.25,129.57,38
1067,395,1,112.85,0.37,0.25,141.06,67
1068,395,8,122.03,0.48,0.25,152.54,31
1069,395,2,118.1,0.4,0.25,147.62,10
1070,1030,6,229.72,0.37,0.25,287.15,35
1071,1030,3,227.03,0.15,0.25,283.79,92
1072,1030,7,210.91,0.31,0.25,263.64,64
1073,1030,1,227.03,0.44,0.25,283.79,83
1074,3007,8,128.31,0.45,0.25,160.39,65
1075,3007,10,118.44,0.44,0.25,148.05,80
1076,3007,3,121.96,0.14,0.25,152.45,17
1077,3007,4,117.74,0.36,0.25,147.17,73
1078,3007,5,109.28,0.1,0.25,136.6,14
1079,3007,9,126.2,0.44,0.25,157.75,33
1080,4749,5,432.45,0.11,0.25,540.56,32
1081,4749,4,460.17,0.46,0.25,575.21,76
1082,4749,6,493.43,0.49,0.25,616.79,74
1083,4749,1,451.85,0.4,0.25,564.81,86
1084,4749,8,446.31,0.32,0.25,557.89,39
1085,1223,2,17.82,0.5,0.25,22.28,35
1086,1223,6,17.1,0.45,0.25,21.38,59
1087,1223,9,18.64,0.48,0.25,23.3,61
1088,1223,8,15.87,0.33,0.25,19.84,40
1089,1223,3,16.69,0.13,0.25,20.86,15
1090,4710,5,558.7,0.11,0.25,698.38,14
1091,4710,10,562.0,0.45,0.25,702.5,73
1092,4710,4,545.47,0.45,0.25,681.84,75
1093,4710,3,542.17,0.13,0.25,677.71,25
1094,4380,3,841.65,0.11,0.25,1052.06,59
1095,4380,6,892.97,0.48,0.25,1116.21,24
1096,4380,2,851.91,0.39,0.25,1064.89,82
1097,4380,7,898.1,0.45,0.25,1122.62,74
1098,3335,6,6441.6,0.39,0.25,8052.0,82
1099,3335,1,6009.76,0.36,0.25,7512.2,88
1100,3335,8,6081.74,0.44,0.25,7602.17,99
1101,3335,10,6513.57,0.45,0.25,8141.96,11
1102,3335,5,5505.95,0.12,0.25,6882.44,70
